,City,State,City Latitude,City Longitude,Venue,Venue Latitude,Venue Longitude,Venue Category
1369,Providence,Rhode Island,41.8231,-71.4188,American Eagle Outfitters,41.826724,-71.416603,Clothing Store
1370,Providence,Rhode Island,41.8231,-71.4188,Roxy Providence,41.823506325374304,-71.41480679436953,Nightclub
1371,Providence,Rhode Island,41.8231,-71.4188,Lupo's Heartbreak Hotel,41.82351944252012,-71.41495875137986,Rock Club
1372,Providence,Rhode Island,41.8231,-71.4188,CENTRO at The Omni Providence,41.82562668454525,-71.41589355716167,Italian Restaurant
1373,Providence,Rhode Island,41.8231,-71.4188,Andino's Italian Restaurant,41.82341730353549,-71.42378856301664,Italian Restaurant
1374,Providence,Rhode Island,41.8231,-71.4188,The Salon,41.8236229230257,-71.41290631640722,Bar
1375,Providence,Rhode Island,41.8231,-71.4188,Black Sheep,41.821143343466225,-71.41527023836107,Bar
1376,Providence,Rhode Island,41.8231,-71.4188,Banana Republic,41.827047326541624,-71.41597770479225,Clothing Store
1377,Providence,Rhode Island,41.8231,-71.4188,Charleys Philly Steaks,41.827289,-71.416772,Sandwich Place
1378,Providence,Rhode Island,41.8231,-71.4188,Bombay Club,41.822940005538925,-71.42378770906531,Indian Restaurant
1379,Providence,Rhode Island,41.8231,-71.4188,Federal Hill Pineapple,41.82314153997187,-71.42203330993652,Sculpture Garden
1380,Providence,Rhode Island,41.8231,-71.4188,Dunkin',41.823261651081026,-71.42186070190805,Donut Shop
1381,Providence,Rhode Island,41.8231,-71.4188,Hilton,41.82293066620285,-71.41854912042618,Hotel
1382,Providence,Rhode Island,41.8231,-71.4188,Regency Plaza 	Marketplace,41.821297,-71.41868595,Snack Place
1383,Providence,Rhode Island,41.8231,-71.4188,Hilton Pool,41.822967529296875,-71.41854095458984,Hotel Pool
1384,Providence,Rhode Island,41.8231,-71.4188,Garibaldi Park,41.8236529319447,-71.42178741562444,Park
1385,Providence,Rhode Island,41.8231,-71.4188,Rocket to Mars,41.82125,-71.421365,Boutique
1386,Providence,Rhode Island,41.8231,-71.4188,Mother Mystic,41.822145,-71.423297,Miscellaneous Shop
1387,Providence,Rhode Island,41.8231,-71.4188,Greenapple Mediterranean Grill,41.823248,-71.423532,Mediterranean Restaurant
1388,Providence,Rhode Island,41.8231,-71.4188,Acela Express 2155,41.826851722431606,-71.42033212269209,Train Station
1389,Newport News,Virginia,37.0762,-76.5220,James River Marina,37.079589,-76.522209,Harbor / Marina
1390,Newport News,Virginia,37.0762,-76.5220,Barclay Beach,37.07254569295715,-76.52328720027421,Beach
1391,Newport News,Virginia,37.0762,-76.5220,Papa Express,37.08048062,-76.52304487,Harbor / Marina
1392,Rancho Cucamonga,California,34.1233,-117.5642,Central Park,34.123280463256194,-117.56059885025024,Event Space
1393,Rancho Cucamonga,California,34.1233,-117.5642,Pacific Electric Trail at Milliken Ave and Central Park,34.12509540942151,-117.55944556460452,Trail
1394,Rancho Cucamonga,California,34.1233,-117.5642,James L. Brulte Senior Center,34.123382568359375,-117.56028747558594,Gym / Fitness Center
1395,Santa Rosa,California,38.4468,-122.7061,Bird & The Bottle,38.444506509043386,-122.7057432784346,American Restaurant
1396,Santa Rosa,California,38.4468,-122.7061,Sonoma County Family YMCA,38.44592114368317,-122.70714980235394,Gym / Fitness Center
1397,Santa Rosa,California,38.4468,-122.7061,Kings Nursery,38.447071,-122.70638899999999,Garden
1398,Santa Rosa,California,38.4468,-122.7061,Superburger,38.447441965258385,-122.70115258049447,Burger Joint
1399,Santa Rosa,California,38.4468,-122.7061,El Patio Mexican Food Numero Dos,38.44339401622248,-122.70812294710166,Mexican Restaurant
1400,Santa Rosa,California,38.4468,-122.7061,Grocery Outlet,38.44488946231073,-122.7043767589939,Grocery Store
1401,Santa Rosa,California,38.4468,-122.7061,Chelino's Mexican Restaurant,38.44504443787089,-122.70526029088394,Mexican Restaurant
1402,Santa Rosa,California,38.4468,-122.7061,NY Pie,38.44363247207647,-122.70754981138212,Pizza Place
1403,Santa Rosa,California,38.4468,-122.7061,Dierk's Midtown Cafe,38.4473649805782,-122.70088497634886,American Restaurant
1404,Santa Rosa,California,38.4468,-122.7061,Abyssinia Restaurant,38.44346581941727,-122.70772900126546,Ethiopian Restaurant
1405,Santa Rosa,California,38.4468,-122.7061,Soco Coffee,38.44387543025611,-122.70717090775564,Coffee Shop
1406,Santa Rosa,California,38.4468,-122.7061,Bruno's on Fourth,38.44622896742526,-122.70279452550993,American Restaurant
1407,Santa Rosa,California,38.4468,-122.7061,Fosters Freeze,38.446926,-122.701572,Burger Joint
1408,Santa Rosa,California,38.4468,-122.7061,"Leroy Newton - Ameriprise Financial Services, Inc.",38.4456869,-122.7077721,Business Service
1409,Santa Rosa,California,38.4468,-122.7061,ampm,38.443572,-122.706477,Convenience Store
1410,Santa Rosa,California,38.4468,-122.7061,Salvation Army Thrift Store,38.44274139404297,-122.70600891113281,Thrift / Vintage Store
1411,Santa Rosa,California,38.4468,-122.7061,Fremont Park,38.44299444799888,-122.70861048436188,Park
1412,Elk Grove,California,38.4146,-121.3850,CVS pharmacy,38.41017479363612,-121.3853165413965,Pharmacy
1413,Elk Grove,California,38.4146,-121.3850,Papa Murphy's,38.41020938803738,-121.38611961193425,Pizza Place
1414,Elk Grove,California,38.4146,-121.3850,Pizza Bell,38.41012550579942,-121.38480710403398,Pizza Place
1415,Elk Grove,California,38.4146,-121.3850,Redbox,38.410269,-121.386399,Video Store
1416,Salem,Oregon,44.9237,-123.0232,Bentley's Coffee,44.926134177661076,-123.01802110585452,Coffee Shop
1417,Salem,Oregon,44.9237,-123.0232,Honeywood Winery,44.92617,-123.02834299999999,Wine Shop
1418,Salem,Oregon,44.9237,-123.0232,Shell,44.92520574372297,-123.01733276416917,Gas Station
1419,Salem,Oregon,44.9237,-123.0232,"Salem Heating & Sheet Metal, Inc.",44.924303,-123.018753,Construction & Landscaping
1420,Salem,Oregon,44.9237,-123.0232,McGilchrist & Sons Roofing & Sheet Metal Inc,44.9255,-123.02728300000001,Construction & Landscaping
